email_text,feature1_subject_length,feature2_body_length,feature3_exclamation_count,feature4_capital_ratio,feature5_has_free,feature6_has_offer,feature7_has_urgent,feature8_num_links,feature9_has_attachment,feature10_is_known_domain,label
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://KJsR8Fhc.com.",25,118,1,0.06779661016949153,1,0,1,4,1,1,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://082GTu4s.com.",32,86,0,0.05813953488372093,1,0,1,1,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 58LCUJ. ¡Stock limitado! Visita http://rTCWTA65.com.",32,130,2,0.1,1,1,1,2,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 4FFu9Q. ¡Stock limitado! Visita http://SdukzTiJ.com.",29,130,2,0.07692307692307693,0,1,1,5,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código h31S2o. ¡Stock limitado! Visita http://zLFDDP8b.com.",41,130,2,0.07692307692307693,0,1,1,1,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://NWm4Qn7L.com",25,109,1,0.06422018348623854,1,0,1,5,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://yjvhQmNc.com.",21,118,1,0.05084745762711865,1,0,1,5,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código qw1W94. ¡Stock limitado! Visita http://q4wfO9Qa.com.",23,130,2,0.05384615384615385,1,1,1,3,1,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 31XeN1. ¡Stock limitado! Visita http://6seglOtI.com.",21,130,2,0.06153846153846154,1,1,1,3,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código Qa9Bby. ¡Stock limitado! Visita http://wI0PCvQD.com.",41,130,2,0.08461538461538462,0,1,1,5,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://s0qxJsxp.com",41,109,1,0.03669724770642202,1,0,1,2,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://ukqlRK0b.com.",29,93,1,0.053763440860215055,1,1,0,1,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://zHZ7KUhb.com.",41,93,1,0.07526881720430108,1,0,0,3,1,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://UfmwbaJI.com.",36,118,1,0.059322033898305086,1,0,1,5,1,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://WYI2hfVi.com.",21,118,1,0.06779661016949153,1,0,1,4,1,1,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://L7B8h8QM.com.",41,93,1,0.07526881720430108,1,0,0,4,1,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código PcuM5u. ¡Stock limitado! Visita http://4EwnsjQ1.com.",29,130,2,0.06153846153846154,0,1,1,1,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://1xecrDNg.com.",25,86,0,0.05813953488372093,0,0,1,2,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://jorUITQy.com.",23,118,1,0.06779661016949153,1,0,1,2,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://itMWHgMJ.com.",32,118,1,0.07627118644067797,1,1,1,5,0,1,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código BUTU8l. ¡Stock limitado! Visita http://Cd6E1GIl.com.",23,130,2,0.09230769230769231,1,1,1,2,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código V7NDVV. ¡Stock limitado! Visita http://Fa96Soou.com.",29,130,2,0.08461538461538462,0,1,1,1,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://l3eamF8j.com.",23,118,1,0.0423728813559322,1,0,1,5,1,1,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://CtzThEUN.com.",29,118,1,0.07627118644067797,1,1,1,1,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://9zaCHUwT.com.",32,86,0,0.08139534883720931,1,0,1,4,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://Boe8e1UD.com",41,109,1,0.05504587155963303,1,0,1,3,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código n677wx. ¡Stock limitado! Visita http://3RJgXQ73.com.",32,130,2,0.06153846153846154,1,1,1,4,1,1,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://vBZufKlB.com.",36,93,1,0.07526881720430108,1,0,0,2,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://qbp8Xfsw.com.",23,86,0,0.046511627906976744,1,0,1,2,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://LuSvFXvg.com.",32,118,1,0.06779661016949153,1,1,1,2,1,1,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://4VXW6W0l.com.",41,93,1,0.07526881720430108,1,0,0,3,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://s60HL3GQ.com.",32,118,1,0.06779661016949153,1,0,1,1,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código VVhd2l. ¡Stock limitado! Visita http://rMjEyPX3.com.",32,130,2,0.07692307692307693,1,1,1,1,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código WS9KMR. ¡Stock limitado! Visita http://H0CssKux.com.",32,130,2,0.09230769230769231,0,1,1,1,1,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código q4DAoS. ¡Stock limitado! Visita http://GtcxubvT.com.",36,130,2,0.06923076923076923,0,1,1,5,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://1CXBNj43.com.",41,86,0,0.08139534883720931,0,0,1,4,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código zoOOff. ¡Stock limitado! Visita http://LSVdr4Ax.com.",23,130,2,0.07692307692307693,1,1,1,5,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código WFzkMI. ¡Stock limitado! Visita http://7CQ57KVo.com.",32,130,2,0.09230769230769231,0,1,1,3,1,1,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código nNOQi5. ¡Stock limitado! Visita http://Hm9NXaGG.com.",41,130,2,0.09230769230769231,0,1,1,4,1,1,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://47zX1ruq.com.",21,118,1,0.0423728813559322,1,0,1,2,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código XwjX33. ¡Stock limitado! Visita http://WeCAHXa0.com.",32,130,2,0.08461538461538462,1,1,1,5,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://Jj3ndVka.com",23,109,1,0.045871559633027525,1,0,1,5,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://QHL2yW1z.com.",41,118,1,0.06779661016949153,1,0,1,4,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://H4wmHBom.com.",25,93,1,0.06451612903225806,1,0,0,1,1,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://OM0JrBZo.com.",32,118,1,0.07627118644067797,1,0,1,4,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código HdhAvp. ¡Stock limitado! Visita http://suWLEz37.com.",32,130,2,0.06923076923076923,0,1,1,4,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://0PmjS5hv.com.",36,118,1,0.05084745762711865,1,0,1,2,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://X5iuEM7q.com.",32,118,1,0.059322033898305086,1,1,1,5,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código dA1GJb. ¡Stock limitado! Visita http://qIRTyH9L.com.",25,130,2,0.09230769230769231,0,1,1,5,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://tYYVX2xa.com.",29,118,1,0.06779661016949153,1,1,1,3,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://qSKhQu0O.com",41,109,1,0.06422018348623854,1,0,1,2,0,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 3x3oGU. ¡Stock limitado! Visita http://M51bqUIF.com.",41,130,2,0.07692307692307693,0,1,1,3,0,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 16TBz3. ¡Stock limitado! Visita http://Y1SMF2vX.com.",23,130,2,0.08461538461538462,1,1,1,4,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://9BKKVzqX.com.",36,86,0,0.09302325581395349,0,0,1,4,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://eznERi4s.com.",41,93,1,0.053763440860215055,1,0,0,1,0,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://tYMC7l6F.com.",25,118,1,0.06779661016949153,1,0,1,1,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://vqEQBedl.com.",29,118,1,0.059322033898305086,1,1,1,5,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://t3UjfGQ1.com.",41,118,1,0.059322033898305086,1,0,1,5,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://an0ZkdAW.com.",25,118,1,0.059322033898305086,1,0,1,4,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://m2KD2xSr.com.",25,86,0,0.06976744186046512,0,0,1,4,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 724zZj. ¡Stock limitado! Visita http://dUoQBTSN.com.",25,130,2,0.08461538461538462,0,1,1,4,1,1,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://pXKnXEKE.com.",21,86,0,0.10465116279069768,1,0,1,2,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://e3ysDLFz.com.",32,93,1,0.06451612903225806,1,1,0,1,0,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://BifVpk8U.com",19,109,1,0.05504587155963303,1,0,1,1,0,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código UcdEsH. ¡Stock limitado! Visita http://KeBRZhFf.com.",19,130,2,0.09230769230769231,0,1,1,5,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código ww4KN7. ¡Stock limitado! Visita http://0z80KKyJ.com.",32,130,2,0.06923076923076923,1,1,1,4,0,1,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://IJEu98am.com.",41,93,1,0.06451612903225806,1,0,0,4,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://21ODOD8R.com.",32,86,0,0.09302325581395349,1,0,1,5,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://NIBjwyQk.com.",32,118,1,0.06779661016949153,1,1,1,1,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://T3tMrugM.com",23,109,1,0.05504587155963303,1,0,1,1,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código pO5N9g. ¡Stock limitado! Visita http://H7PmzuQK.com.",21,130,2,0.07692307692307693,1,1,1,4,1,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 7ZSl7K. ¡Stock limitado! Visita http://5XndbCWq.com.",21,130,2,0.07692307692307693,1,1,1,1,0,0,SPAM
"Asunto: ¡Haz Clic para Ahorros Instantáneos!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código pfqiL4. ¡Stock limitado! Visita http://f3MC3H9w.com.",36,130,2,0.06153846153846154,0,1,1,1,0,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://nJm467dW.com.",29,86,0,0.05813953488372093,0,1,1,5,0,1,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://qkFmQK6d.com",19,109,1,0.05504587155963303,1,0,1,3,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://R98Aa3vH.com",41,109,1,0.05504587155963303,1,0,1,4,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://hLT3oKBE.com.",29,93,1,0.08602150537634409,1,1,0,1,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://vqf0FXuY.com",41,109,1,0.05504587155963303,1,0,1,5,1,0,SPAM
"Asunto: ¡50% de Descuento en Todos los Productos!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://pCv18CqA.com",41,109,1,0.05504587155963303,1,0,1,4,0,0,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://D0bMxxdR.com.",32,93,1,0.06451612903225806,1,0,0,1,1,1,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código 6DsGf6. ¡Stock limitado! Visita http://9hE6M1K4.com.",41,130,2,0.06923076923076923,0,1,1,2,0,1,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://F5WEEbzE.com",19,109,1,0.07339449541284404,1,0,1,2,1,1,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código Srl8lB. ¡Stock limitado! Visita http://rzF2c2M8.com.",32,130,2,0.06153846153846154,0,1,1,5,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://rB85qaBq.com.",41,93,1,0.053763440860215055,1,0,0,3,0,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://ZZFhvWLI.com.",41,93,1,0.0967741935483871,1,0,0,2,0,1,SPAM
"Asunto: ¡Prueba Nuestro Servicio Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://bPWi3Xbj.com",32,109,1,0.05504587155963303,1,0,1,1,1,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://rNjlidYg.com",21,109,1,0.045871559633027525,1,0,1,2,1,0,SPAM
"Asunto: ¡Promoción VIP Exclusiva!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://SHodHtHB.com.",25,93,1,0.08602150537634409,1,0,0,5,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://JkOiLiOp.com.",19,86,0,0.08139534883720931,0,0,1,5,0,0,SPAM
"Asunto: ¡Muestras Gratis Hoy!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://OjFbgYHc.com.",21,86,0,0.08139534883720931,1,0,1,2,1,1,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://OKnzCj7h.com.",41,86,0,0.06976744186046512,0,0,1,5,1,0,SPAM
"Asunto: ¡Código de Descuento por Tiempo Limitado!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://eCAq97zr.com",41,109,1,0.045871559633027525,1,0,1,3,1,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código pBpsEz. ¡Stock limitado! Visita http://uqTEsowH.com.",19,130,2,0.06923076923076923,0,1,1,2,1,0,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: ¡Has ganado un premio! Entra para reclamar tu regalo gratis. Detalles en http://JcsW4bxQ.com.",23,93,1,0.06451612903225806,1,0,0,1,1,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código i0tel7. ¡Stock limitado! Visita http://lsXlUzDe.com.",32,130,2,0.05384615384615385,0,1,1,1,1,1,SPAM
"Asunto: ¡Gana un iPhone Gratis!
Cuerpo: Promoción exclusiva: Compra uno y lleva otro gratis. ¡Actúa rápido antes de que se agote! http://wEHPbNvQ.com",23,109,1,0.07339449541284404,1,0,1,5,1,0,SPAM
"Asunto: ¡Oferta Increíble en Gadgets!
Cuerpo: Descuento especial para ti: Ahorra mucho en moda. Compra ahora en http://JHre185C.com.",29,86,0,0.06976744186046512,0,1,1,3,0,0,SPAM
"Asunto: ¡Venta Flash Ahora!
Cuerpo: ¡Hola! No te pierdas esta oferta increíble en gadgets top. 20% off con código qOckLY. ¡Stock limitado! Visita http://zUaR7hsl.com.",19,130,2,0.06923076923076923,0,1,1,2,0,0,SPAM
"Asunto: ¡Alerta de Oferta Personalizada!
Cuerpo: Reclama tus muestras gratis ahora. Sin compra necesaria. ¡Date prisa, termina pronto! Haz clic en http://kEHQTiRA.com.",32,118,1,0.0847457627118644,1,1,1,4,0,0,SPAM
